state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Missouri,MO,McDonald,29119,Democrat,"Bernie Sanders",385,0.503,McDonald_Missouri
Missouri,MO,Moniteau,29135,Democrat,"Bernie Sanders",409,0.537,Moniteau_Missouri
Missouri,MO,"New Madrid",29143,Democrat,"Hillary Clinton",691,0.642,"New Madrid_Missouri"
Missouri,MO,Nodaway,29147,Democrat,"Bernie Sanders",831,0.561,Nodaway_Missouri
Missouri,MO,Oregon,29149,Democrat,"Hillary Clinton",319,0.53,Oregon_Missouri
Missouri,MO,Ozark,29153,Democrat,"Bernie Sanders",293,0.568,Ozark_Missouri
Missouri,MO,Pemiscot,29155,Democrat,"Hillary Clinton",602,0.694,Pemiscot_Missouri
Missouri,MO,Pettis,29159,Democrat,"Bernie Sanders",1509,0.535,Pettis_Missouri
Missouri,MO,Phelps,29161,Democrat,"Bernie Sanders",1744,0.589,Phelps_Missouri
Missouri,MO,Platte,29165,Democrat,"Bernie Sanders",5142,0.521,Platte_Missouri
Missouri,MO,Ralls,29173,Democrat,"Hillary Clinton",415,0.545,Ralls_Missouri
Missouri,MO,Ray,29177,Democrat,"Bernie Sanders",968,0.495,Ray_Missouri
Missouri,MO,Reynolds,29179,Democrat,"Hillary Clinton",230,0.471,Reynolds_Missouri
Missouri,MO,Ripley,29181,Democrat,"Hillary Clinton",259,0.491,Ripley_Missouri
Missouri,MO,Shannon,29203,Democrat,"Hillary Clinton",317,0.506,Shannon_Missouri
Missouri,MO,Stoddard,29207,Democrat,"Hillary Clinton",674,0.566,Stoddard_Missouri
Missouri,MO,Stone,29209,Democrat,"Bernie Sanders",885,0.515,Stone_Missouri
Missouri,MO,Taney,29213,Democrat,"Bernie Sanders",1373,0.529,Taney_Missouri
Missouri,MO,Texas,29215,Democrat,"Bernie Sanders",666,0.512,Texas_Missouri
Missouri,MO,Wright,29229,Democrat,"Hillary Clinton",402,0.505,Wright_Missouri
Nebraska,NE,Antelope,31003,Democrat,"Hillary Clinton",27,0.54,Antelope_Nebraska
Nebraska,NE,Arthur,31005,Democrat,"Bernie Sanders",3,0.75,Arthur_Nebraska
Nebraska,NE,Banner,31007,Democrat,"Hillary Clinton",4,0.571,Banner_Nebraska
Nebraska,NE,"Box Butte",31013,Democrat,"Bernie Sanders",75,0.625,"Box Butte_Nebraska"
Nebraska,NE,Boyd,31015,Democrat,"Hillary Clinton",13,0.565,Boyd_Nebraska
Nebraska,NE,Buffalo,31019,Democrat,"Bernie Sanders",468,0.692,Buffalo_Nebraska
Nebraska,NE,Burt,31021,Democrat,"Hillary Clinton",54,0.563,Burt_Nebraska
Nebraska,NE,Chase,31029,Democrat,"Hillary Clinton",16,0.615,Chase_Nebraska
Nebraska,NE,Cherry,31031,Democrat,"Hillary Clinton",20,0.645,Cherry_Nebraska
Nebraska,NE,Cheyenne,31033,Democrat,"Bernie Sanders",44,0.611,Cheyenne_Nebraska
Nebraska,NE,Colfax,31037,Democrat,"Hillary Clinton",24,0.6,Colfax_Nebraska
Nebraska,NE,Cuming,31039,Democrat,"Hillary Clinton",34,0.567,Cuming_Nebraska
Nebraska,NE,Dakota,31043,Democrat,"Bernie Sanders",99,0.566,Dakota_Nebraska
Nebraska,NE,Dawes,31045,Democrat,"Bernie Sanders",127,0.686,Dawes_Nebraska
Nebraska,NE,Deuel,31049,Democrat,"Bernie Sanders",3,0.6,Deuel_Nebraska
Nebraska,NE,Dixon,31051,Democrat,"Bernie Sanders",33,0.541,Dixon_Nebraska
Nebraska,NE,Dundy,31057,Democrat,"Hillary Clinton",14,0.933,Dundy_Nebraska
Nebraska,NE,Fillmore,31059,Democrat,"Hillary Clinton",34,0.5,Fillmore_Nebraska
Nebraska,NE,Frontier,31063,Democrat,"Hillary Clinton",9,0.643,Frontier_Nebraska
Nebraska,NE,Furnas,31065,Democrat,"Bernie Sanders",13,0.52,Furnas_Nebraska
Nebraska,NE,Gage,31067,Democrat,"Hillary Clinton",175,0.543,Gage_Nebraska
Nebraska,NE,Garden,31069,Democrat,"Bernie Sanders",13,0.619,Garden_Nebraska
Nebraska,NE,Gosper,31073,Democrat,"Bernie Sanders",17,0.586,Gosper_Nebraska
Nebraska,NE,Greeley,31077,Democrat,"Hillary Clinton",11,0.55,Greeley_Nebraska
Nebraska,NE,Harlan,31083,Democrat,"Hillary Clinton",13,0.52,Harlan_Nebraska
Nebraska,NE,Hayes,31085,Democrat,"Hillary Clinton",9,1,Hayes_Nebraska
Nebraska,NE,Hitchcock,31087,Democrat,"Hillary Clinton",6,0.6,Hitchcock_Nebraska
Nebraska,NE,Hooker,31091,Democrat,"Bernie Sanders",4,0.571,Hooker_Nebraska
Nebraska,NE,Kearney,31099,Democrat,"Bernie Sanders",36,0.514,Kearney_Nebraska
Nebraska,NE,Keith,31101,Democrat,"Hillary Clinton",40,0.519,Keith_Nebraska
Nebraska,NE,"Keya Paha",31103,Democrat,"Bernie Sanders",5,0.556,"Keya Paha_Nebraska"
Nebraska,NE,Kimball,31105,Democrat,"Bernie Sanders",15,0.652,Kimball_Nebraska
Nebraska,NE,Lancaster,31109,Democrat,"Bernie Sanders",6456,0.617,Lancaster_Nebraska
Nebraska,NE,Loup,31115,Democrat,"Bernie Sanders",6,0.545,Loup_Nebraska
Nebraska,NE,McPherson,31117,Democrat,"Hillary Clinton",3,0.75,McPherson_Nebraska
Nebraska,NE,Merrick,31121,Democrat,"Hillary Clinton",35,0.583,Merrick_Nebraska
Nebraska,NE,Morrill,31123,Democrat,"Bernie Sanders",18,0.581,Morrill_Nebraska
Nebraska,NE,Nance,31125,Democrat,"Hillary Clinton",14,0.56,Nance_Nebraska
Nebraska,NE,Nemaha,31127,Democrat,"Bernie Sanders",39,0.527,Nemaha_Nebraska
Nebraska,NE,Nuckolls,31129,Democrat,"Bernie Sanders",18,0.514,Nuckolls_Nebraska
Nebraska,NE,Otoe,31131,Democrat,"Bernie Sanders",104,0.578,Otoe_Nebraska
Nebraska,NE,Perkins,31135,Democrat,"Hillary Clinton",16,0.762,Perkins_Nebraska
Nebraska,NE,"Red Willow",31145,Democrat,"Bernie Sanders",46,0.648,"Red Willow_Nebraska"
Nebraska,NE,Richardson,31147,Democrat,"Hillary Clinton",36,0.563,Richardson_Nebraska
Nebraska,NE,Rock,31149,Democrat,"Bernie Sanders",7,0.7,Rock_Nebraska
Nebraska,NE,Sarpy,31153,Democrat,"Bernie Sanders",1620,0.596,Sarpy_Nebraska
Nebraska,NE,Saunders,31155,Democrat,"Bernie Sanders",181,0.635,Saunders_Nebraska
Nebraska,NE,"Scotts Bluff",31157,Democrat,"Bernie Sanders",206,0.626,"Scotts Bluff_Nebraska"
Nebraska,NE,Seward,31159,Democrat,"Bernie Sanders",121,0.585,Seward_Nebraska
Nebraska,NE,Sheridan,31161,Democrat,"Bernie Sanders",16,0.615,Sheridan_Nebraska
Nebraska,NE,Sherman,31163,Democrat,"Bernie Sanders",21,0.656,Sherman_Nebraska
Nebraska,NE,Stanton,31167,Democrat,"Bernie Sanders",35,0.648,Stanton_Nebraska
Nebraska,NE,Thayer,31169,Democrat,"Hillary Clinton",40,0.69,Thayer_Nebraska
Nebraska,NE,Thurston,31173,Democrat,"Bernie Sanders",27,0.529,Thurston_Nebraska
Nevada,NV,"Carson City",32510,Democrat,"Bernie Sanders",83,0.512,"Carson City_Nevada"
Nevada,NV,Churchill,32001,Democrat,"Hillary Clinton",46,0.5,Churchill_Nevada
Nevada,NV,Elko,32007,Democrat,"Bernie Sanders",48,0.558,Elko_Nevada
Nevada,NV,Esmeralda,32009,Democrat,"Bernie Sanders",15,0.682,Esmeralda_Nevada
Nevada,NV,Eureka,32011,Democrat,"Bernie Sanders",19,0.864,Eureka_Nevada
Nevada,NV,Lander,32015,Democrat,"Bernie Sanders",48,0.696,Lander_Nevada
Nevada,NV,Mineral,32021,Democrat,"Hillary Clinton",39,0.534,Mineral_Nevada
Nevada,NV,Nye,32023,Democrat,"Hillary Clinton",94,0.588,Nye_Nevada
Nevada,NV,Pershing,32027,Democrat,"Bernie Sanders",33,0.493,Pershing_Nevada
Nevada,NV,Storey,32029,Democrat,"Hillary Clinton",31,0.5,Storey_Nevada
Nevada,NV,Washoe,32031,Democrat,"Bernie Sanders",1015,0.54,Washoe_Nevada
Nevada,NV,"White Pine",32033,Democrat,"Hillary Clinton",47,0.505,"White Pine_Nevada"
"New Hampshire",NH,Belknap,33001,Democrat,"Bernie Sanders",5990,0.631856540084388,"Belknap_New Hampshire"
"New Hampshire",NH,Carroll,33003,Democrat,"Bernie Sanders",5655,0.636465953854812,"Carroll_New Hampshire"
"New Hampshire",NH,Cheshire,33005,Democrat,"Bernie Sanders",12471,0.70709304303453,"Cheshire_New Hampshire"
"New Hampshire",NH,Coos,33007,Democrat,"Bernie Sanders",3637,0.643716814159292,"Coos_New Hampshire"
"New Hampshire",NH,Grafton,33009,Democrat,"Bernie Sanders",14258,0.673309406875708,"Grafton_New Hampshire"
"New Hampshire",NH,Merrimack,33013,Democrat,"Bernie Sanders",18076,0.596863133564471,"Merrimack_New Hampshire"
"New Hampshire",NH,Rockingham,33015,Democrat,"Bernie Sanders",31080,0.57652711050103,"Rockingham_New Hampshire"
"New Hampshire",NH,Strafford,33017,Democrat,"Bernie Sanders",15865,0.643193059271872,"Strafford_New Hampshire"
"New Hampshire",NH,Sullivan,33019,Democrat,"Bernie Sanders",5906,0.702844222301559,"Sullivan_New Hampshire"
"North Carolina",NC,Alamance,37001,Democrat,"Hillary Clinton",7374,0.537,"Alamance_North Carolina"
"North Carolina",NC,Alexander,37003,Democrat,"Hillary Clinton",1148,0.458,"Alexander_North Carolina"
"North Carolina",NC,Alleghany,37005,Democrat,"Bernie Sanders",571,0.448,"Alleghany_North Carolina"
"North Carolina",NC,Anson,37007,Democrat,"Hillary Clinton",2307,0.661,"Anson_North Carolina"
"North Carolina",NC,Ashe,37009,Democrat,"Hillary Clinton",1219,0.464,"Ashe_North Carolina"
"North Carolina",NC,Avery,37011,Democrat,"Bernie Sanders",425,0.539,"Avery_North Carolina"
"North Carolina",NC,Bertie,37015,Democrat,"Hillary Clinton",2065,0.695,"Bertie_North Carolina"
"North Carolina",NC,Bladen,37017,Democrat,"Hillary Clinton",3442,0.596,"Bladen_North Carolina"
"North Carolina",NC,Brunswick,37019,Democrat,"Hillary Clinton",7192,0.601,"Brunswick_North Carolina"
"North Carolina",NC,Buncombe,37021,Democrat,"Bernie Sanders",30913,0.621,"Buncombe_North Carolina"
"North Carolina",NC,Burke,37023,Democrat,"Hillary Clinton",3511,0.461,"Burke_North Carolina"
"North Carolina",NC,Cabarrus,37025,Democrat,"Hillary Clinton",8096,0.517,"Cabarrus_North Carolina"
"North Carolina",NC,Caldwell,37027,Democrat,"Hillary Clinton",2156,0.47,"Caldwell_North Carolina"
"North Carolina",NC,Carteret,37031,Democrat,"Hillary Clinton",2946,0.485,"Carteret_North Carolina"
"North Carolina",NC,Caswell,37033,Democrat,"Hillary Clinton",1701,0.598,"Caswell_North Carolina"
"North Carolina",NC,Catawba,37035,Democrat,"Hillary Clinton",5310,0.512,"Catawba_North Carolina"
"North Carolina",NC,Chowan,37041,Democrat,"Hillary Clinton",974,0.618,"Chowan_North Carolina"
"North Carolina",NC,Columbus,37047,Democrat,"Hillary Clinton",3628,0.563,"Columbus_North Carolina"
"North Carolina",NC,Craven,37049,Democrat,"Hillary Clinton",5187,0.581,"Craven_North Carolina"
"North Carolina",NC,Cumberland,37051,Democrat,"Hillary Clinton",22744,0.639,"Cumberland_North Carolina"
"North Carolina",NC,Dare,37055,Democrat,"Bernie Sanders",2307,0.489,"Dare_North Carolina"
"North Carolina",NC,Davie,37059,Democrat,"Hillary Clinton",1377,0.54,"Davie_North Carolina"
"North Carolina",NC,Duplin,37061,Democrat,"Hillary Clinton",3036,0.612,"Duplin_North Carolina"
"North Carolina",NC,Durham,37063,Democrat,"Hillary Clinton",35845,0.575,"Durham_North Carolina"
"North Carolina",NC,Edgecombe,37065,Democrat,"Hillary Clinton",6411,0.708,"Edgecombe_North Carolina"
"North Carolina",NC,Forsyth,37067,Democrat,"Hillary Clinton",24446,0.58,"Forsyth_North Carolina"
"North Carolina",NC,Gaston,37071,Democrat,"Hillary Clinton",7697,0.541,"Gaston_North Carolina"
"North Carolina",NC,Gates,37073,Democrat,"Hillary Clinton",749,0.617,"Gates_North Carolina"
"North Carolina",NC,Granville,37077,Democrat,"Hillary Clinton",4693,0.588,"Granville_North Carolina"
"North Carolina",NC,Guilford,37081,Democrat,"Hillary Clinton",37880,0.56,"Guilford_North Carolina"
"North Carolina",NC,Halifax,37083,Democrat,"Hillary Clinton",6224,0.667,"Halifax_North Carolina"
"North Carolina",NC,Harnett,37085,Democrat,"Hillary Clinton",4655,0.551,"Harnett_North Carolina"
"North Carolina",NC,Haywood,37087,Democrat,"Bernie Sanders",3873,0.46,"Haywood_North Carolina"
"North Carolina",NC,Henderson,37089,Democrat,"Bernie Sanders",5129,0.501,"Henderson_North Carolina"
"North Carolina",NC,Hertford,37091,Democrat,"Hillary Clinton",2926,0.675,"Hertford_North Carolina"
"North Carolina",NC,Hoke,37093,Democrat,"Hillary Clinton",3528,0.597,"Hoke_North Carolina"
"North Carolina",NC,Hyde,37095,Democrat,"Hillary Clinton",459,0.48,"Hyde_North Carolina"
"North Carolina",NC,Iredell,37097,Democrat,"Hillary Clinton",5888,0.509,"Iredell_North Carolina"
"North Carolina",NC,Johnston,37101,Democrat,"Hillary Clinton",7992,0.521,"Johnston_North Carolina"
"North Carolina",NC,Lenoir,37107,Democrat,"Hillary Clinton",4731,0.641,"Lenoir_North Carolina"
"North Carolina",NC,Lincoln,37109,Democrat,"Hillary Clinton",2812,0.513,"Lincoln_North Carolina"
"North Carolina",NC,McDowell,37111,Democrat,"Bernie Sanders",1622,0.49,"McDowell_North Carolina"
"North Carolina",NC,Mecklenburg,37119,Democrat,"Hillary Clinton",71265,0.603,"Mecklenburg_North Carolina"
"North Carolina",NC,Moore,37125,Democrat,"Hillary Clinton",4679,0.588,"Moore_North Carolina"
"North Carolina",NC,Nash,37127,Democrat,"Hillary Clinton",8554,0.658,"Nash_North Carolina"
"North Carolina",NC,"New Hanover",37129,Democrat,"Bernie Sanders",12276,0.486,"New Hanover_North Carolina"
"North Carolina",NC,Northampton,37131,Democrat,"Hillary Clinton",3195,0.684,"Northampton_North Carolina"
"North Carolina",NC,Onslow,37133,Democrat,"Hillary Clinton",4560,0.542,"Onslow_North Carolina"
"North Carolina",NC,Pamlico,37137,Democrat,"Hillary Clinton",922,0.53,"Pamlico_North Carolina"
"North Carolina",NC,Pasquotank,37139,Democrat,"Hillary Clinton",2471,0.652,"Pasquotank_North Carolina"
"North Carolina",NC,Pender,37141,Democrat,"Hillary Clinton",2880,0.564,"Pender_North Carolina"
"North Carolina",NC,Perquimans,37143,Democrat,"Hillary Clinton",711,0.514,"Perquimans_North Carolina"
"North Carolina",NC,Person,37145,Democrat,"Hillary Clinton",2954,0.51,"Person_North Carolina"
"North Carolina",NC,Pitt,37147,Democrat,"Hillary Clinton",11856,0.57,"Pitt_North Carolina"
"North Carolina",NC,Randolph,37151,Democrat,"Hillary Clinton",2969,0.466,"Randolph_North Carolina"
"North Carolina",NC,Robeson,37155,Democrat,"Hillary Clinton",8457,0.51,"Robeson_North Carolina"
"North Carolina",NC,Rowan,37159,Democrat,"Hillary Clinton",5031,0.527,"Rowan_North Carolina"
"North Carolina",NC,Sampson,37163,Democrat,"Hillary Clinton",3790,0.657,"Sampson_North Carolina"
"North Carolina",NC,Scotland,37165,Democrat,"Hillary Clinton",2671,0.63,"Scotland_North Carolina"
"North Carolina",NC,Stanly,37167,Democrat,"Hillary Clinton",2153,0.491,"Stanly_North Carolina"
"North Carolina",NC,Stokes,37169,Democrat,"Hillary Clinton",1433,0.478,"Stokes_North Carolina"
"North Carolina",NC,Surry,37171,Democrat,"Hillary Clinton",2380,0.475,"Surry_North Carolina"
"North Carolina",NC,Swain,37173,Democrat,"Bernie Sanders",831,0.512,"Swain_North Carolina"
"North Carolina",NC,Transylvania,37175,Democrat,"Bernie Sanders",1954,0.499,"Transylvania_North Carolina"
"North Carolina",NC,Tyrrell,37177,Democrat,"Hillary Clinton",266,0.493,"Tyrrell_North Carolina"
"North Carolina",NC,Union,37179,Democrat,"Hillary Clinton",7630,0.558,"Union_North Carolina"
"North Carolina",NC,Vance,37181,Democrat,"Hillary Clinton",4561,0.64,"Vance_North Carolina"
"North Carolina",NC,Wake,37183,Democrat,"Hillary Clinton",77927,0.534,"Wake_North Carolina"
"North Carolina",NC,Watauga,37189,Democrat,"Bernie Sanders",5811,0.685,"Watauga_North Carolina"
"North Carolina",NC,Wilkes,37193,Democrat,"Hillary Clinton",2107,0.504,"Wilkes_North Carolina"
"North Carolina",NC,Wilson,37195,Democrat,"Hillary Clinton",6408,0.642,"Wilson_North Carolina"
"North Carolina",NC,Yadkin,37197,Democrat,"Hillary Clinton",832,0.48,"Yadkin_North Carolina"
"North Carolina",NC,Yancey,37199,Democrat,"Bernie Sanders",1386,0.495,"Yancey_North Carolina"
Ohio,OH,Allen,39003,Democrat,"Hillary Clinton",3670,0.566,Allen_Ohio
Ohio,OH,Ashland,39005,Democrat,"Bernie Sanders",1465,0.495,Ashland_Ohio
Ohio,OH,Ashtabula,39007,Democrat,"Hillary Clinton",5320,0.549,Ashtabula_Ohio
Ohio,OH,Athens,39009,Democrat,"Bernie Sanders",5663,0.612,Athens_Ohio
Ohio,OH,Auglaize,39011,Democrat,"Hillary Clinton",1031,0.51,Auglaize_Ohio
Ohio,OH,Belmont,39013,Democrat,"Hillary Clinton",3982,0.531,Belmont_Ohio
Ohio,OH,Brown,39015,Democrat,"Hillary Clinton",1562,0.583,Brown_Ohio
Ohio,OH,Butler,39017,Democrat,"Hillary Clinton",12874,0.534,Butler_Ohio
Ohio,OH,Clark,39023,Democrat,"Hillary Clinton",7107,0.587,Clark_Ohio
Ohio,OH,Clermont,39025,Democrat,"Bernie Sanders",5710,0.5,Clermont_Ohio
Ohio,OH,Columbiana,39029,Democrat,"Hillary Clinton",4106,0.526,Columbiana_Ohio
Ohio,OH,Coshocton,39031,Democrat,"Hillary Clinton",1358,0.536,Coshocton_Ohio
Ohio,OH,Cuyahoga,39035,Democrat,"Hillary Clinton",125914,0.632,Cuyahoga_Ohio
Ohio,OH,Darke,39037,Democrat,"Hillary Clinton",1246,0.542,Darke_Ohio
Ohio,OH,Defiance,39039,Democrat,"Hillary Clinton",1507,0.506,Defiance_Ohio
Ohio,OH,Delaware,39041,Democrat,"Hillary Clinton",9552,0.579,Delaware_Ohio
Ohio,OH,Erie,39043,Democrat,"Hillary Clinton",5449,0.553,Erie_Ohio
Ohio,OH,Fairfield,39045,Democrat,"Hillary Clinton",6408,0.553,Fairfield_Ohio
Ohio,OH,Franklin,39049,Democrat,"Hillary Clinton",84654,0.553,Franklin_Ohio
Ohio,OH,Gallia,39053,Democrat,"Bernie Sanders",966,0.488,Gallia_Ohio
Ohio,OH,Geauga,39055,Democrat,"Hillary Clinton",4171,0.54,Geauga_Ohio
Ohio,OH,Guernsey,39059,Democrat,"Hillary Clinton",1440,0.53,Guernsey_Ohio
Ohio,OH,Hamilton,39061,Democrat,"Hillary Clinton",57687,0.595,Hamilton_Ohio
Ohio,OH,Hancock,39063,Democrat,"Bernie Sanders",2490,0.542,Hancock_Ohio
Ohio,OH,Hardin,39065,Democrat,"Hillary Clinton",771,0.526,Hardin_Ohio
Ohio,OH,Highland,39071,Democrat,"Hillary Clinton",1119,0.552,Highland_Ohio
Ohio,OH,Hocking,39073,Democrat,"Hillary Clinton",1204,0.523,Hocking_Ohio
Ohio,OH,Huron,39077,Democrat,"Hillary Clinton",2036,0.509,Huron_Ohio
Ohio,OH,Lawrence,39087,Democrat,"Hillary Clinton",2654,0.554,Lawrence_Ohio
Ohio,OH,Licking,39089,Democrat,"Hillary Clinton",6785,0.533,Licking_Ohio
Ohio,OH,Lorain,39093,Democrat,"Hillary Clinton",21144,0.561,Lorain_Ohio
Ohio,OH,Lucas,39095,Democrat,"Hillary Clinton",32137,0.569,Lucas_Ohio
Ohio,OH,Mahoning,39099,Democrat,"Hillary Clinton",21000,0.593,Mahoning_Ohio
Ohio,OH,Medina,39103,Democrat,"Hillary Clinton",7913,0.531,Medina_Ohio
Ohio,OH,Meigs,39105,Democrat,"Hillary Clinton",800,0.499,Meigs_Ohio
Ohio,OH,Mercer,39107,Democrat,"Hillary Clinton",1037,0.535,Mercer_Ohio
Ohio,OH,Miami,39109,Democrat,"Hillary Clinton",3155,0.532,Miami_Ohio
Ohio,OH,Montgomery,39113,Democrat,"Hillary Clinton",33352,0.594,Montgomery_Ohio
Ohio,OH,Morrow,39117,Democrat,"Hillary Clinton",1164,0.521,Morrow_Ohio
Ohio,OH,Muskingum,39119,Democrat,"Hillary Clinton",3066,0.566,Muskingum_Ohio
Ohio,OH,Pickaway,39129,Democrat,"Hillary Clinton",2097,0.556,Pickaway_Ohio
Ohio,OH,Portage,39133,Democrat,"Bernie Sanders",8877,0.502,Portage_Ohio
Ohio,OH,Preble,39135,Democrat,"Hillary Clinton",1176,0.522,Preble_Ohio
Ohio,OH,Ross,39141,Democrat,"Hillary Clinton",3582,0.572,Ross_Ohio
Ohio,OH,Sandusky,39143,Democrat,"Hillary Clinton",2866,0.534,Sandusky_Ohio
Ohio,OH,Scioto,39145,Democrat,"Hillary Clinton",3499,0.537,Scioto_Ohio
Ohio,OH,Seneca,39147,Democrat,"Hillary Clinton",2081,0.496,Seneca_Ohio
Ohio,OH,Stark,39151,Democrat,"Hillary Clinton",21515,0.565,Stark_Ohio
Ohio,OH,Summit,39153,Democrat,"Hillary Clinton",38874,0.566,Summit_Ohio
Ohio,OH,Trumbull,39155,Democrat,"Hillary Clinton",17903,0.539,Trumbull_Ohio
Ohio,OH,Tuscarawas,39157,Democrat,"Hillary Clinton",4479,0.516,Tuscarawas_Ohio
Ohio,OH,"Van Wert",39161,Democrat,"Hillary Clinton",710,0.519,"Van Wert_Ohio"
Ohio,OH,Vinton,39163,Democrat,"Hillary Clinton",515,0.495,Vinton_Ohio
Ohio,OH,Warren,39165,Democrat,"Hillary Clinton",6970,0.533,Warren_Ohio
Ohio,OH,Williams,39171,Democrat,"Bernie Sanders",1156,0.526,Williams_Ohio
Ohio,OH,Wood,39173,Democrat,"Bernie Sanders",7165,0.537,Wood_Ohio
Ohio,OH,Wyandot,39175,Democrat,"Hillary Clinton",661,0.497,Wyandot_Ohio
Oklahoma,OK,Alfalfa,40003,Democrat,"Bernie Sanders",191,0.581,Alfalfa_Oklahoma
Oklahoma,OK,Atoka,40005,Democrat,"Bernie Sanders",723,0.554,Atoka_Oklahoma
Oklahoma,OK,Beaver,40007,Democrat,"Bernie Sanders",94,0.522,Beaver_Oklahoma
Oklahoma,OK,Beckham,40009,Democrat,"Bernie Sanders",824,0.554,Beckham_Oklahoma
Oklahoma,OK,Bryan,40013,Democrat,"Bernie Sanders",1913,0.568,Bryan_Oklahoma
Oklahoma,OK,Canadian,40017,Democrat,"Bernie Sanders",4922,0.563,Canadian_Oklahoma
Oklahoma,OK,Carter,40019,Democrat,"Bernie Sanders",2113,0.55,Carter_Oklahoma
Oklahoma,OK,Cimarron,40025,Democrat,"Bernie Sanders",68,0.54,Cimarron_Oklahoma
Oklahoma,OK,Cleveland,40027,Democrat,"Bernie Sanders",16428,0.593,Cleveland_Oklahoma
Oklahoma,OK,Coal,40029,Democrat,"Bernie Sanders",456,0.636,Coal_Oklahoma
Oklahoma,OK,Comanche,40031,Democrat,"Bernie Sanders",3804,0.485,Comanche_Oklahoma
Oklahoma,OK,Cotton,40033,Democrat,"Bernie Sanders",388,0.564,Cotton_Oklahoma
Oklahoma,OK,Craig,40035,Democrat,"Bernie Sanders",926,0.545,Craig_Oklahoma
Oklahoma,OK,Creek,40037,Democrat,"Bernie Sanders",2786,0.509,Creek_Oklahoma
Oklahoma,OK,Custer,40039,Democrat,"Bernie Sanders",1273,0.571,Custer_Oklahoma
Oklahoma,OK,Dewey,40043,Democrat,"Bernie Sanders",270,0.554,Dewey_Oklahoma
Oklahoma,OK,Garfield,40047,Democrat,"Bernie Sanders",1771,0.522,Garfield_Oklahoma
Oklahoma,OK,Garvin,40049,Democrat,"Bernie Sanders",1505,0.541,Garvin_Oklahoma
Oklahoma,OK,Grady,40051,Democrat,"Bernie Sanders",2677,0.562,Grady_Oklahoma
Oklahoma,OK,Greer,40055,Democrat,"Bernie Sanders",332,0.558,Greer_Oklahoma
Oklahoma,OK,Harmon,40057,Democrat,"Bernie Sanders",167,0.509,Harmon_Oklahoma
Oklahoma,OK,Harper,40059,Democrat,"Bernie Sanders",151,0.579,Harper_Oklahoma
Oklahoma,OK,Haskell,40061,Democrat,"Bernie Sanders",752,0.519,Haskell_Oklahoma
Oklahoma,OK,Hughes,40063,Democrat,"Bernie Sanders",873,0.537,Hughes_Oklahoma
Oklahoma,OK,Kay,40071,Democrat,"Bernie Sanders",1791,0.535,Kay_Oklahoma
Oklahoma,OK,Kingfisher,40073,Democrat,"Bernie Sanders",472,0.585,Kingfisher_Oklahoma
Oklahoma,OK,Kiowa,40075,Democrat,"Bernie Sanders",514,0.54,Kiowa_Oklahoma
Oklahoma,OK,Latimer,40077,Democrat,"Bernie Sanders",852,0.533,Latimer_Oklahoma
Oklahoma,OK,Logan,40083,Democrat,"Bernie Sanders",1645,0.527,Logan_Oklahoma
Oklahoma,OK,Love,40085,Democrat,"Bernie Sanders",502,0.511,Love_Oklahoma
Oklahoma,OK,Major,40093,Democrat,"Bernie Sanders",215,0.532,Major_Oklahoma
Oklahoma,OK,Mayes,40097,Democrat,"Bernie Sanders",2144,0.517,Mayes_Oklahoma
Oklahoma,OK,McClain,40087,Democrat,"Bernie Sanders",1865,0.571,McClain_Oklahoma
Oklahoma,OK,McCurtain,40089,Democrat,"Bernie Sanders",1314,0.523,McCurtain_Oklahoma
Oklahoma,OK,McIntosh,40091,Democrat,"Bernie Sanders",1261,0.496,McIntosh_Oklahoma
Oklahoma,OK,Murray,40099,Democrat,"Bernie Sanders",909,0.546,Murray_Oklahoma
Oklahoma,OK,Muskogee,40101,Democrat,"Bernie Sanders",3515,0.466,Muskogee_Oklahoma
Oklahoma,OK,Noble,40103,Democrat,"Bernie Sanders",562,0.548,Noble_Oklahoma
Oklahoma,OK,Nowata,40105,Democrat,"Bernie Sanders",530,0.499,Nowata_Oklahoma
Oklahoma,OK,Okfuskee,40107,Democrat,"Bernie Sanders",596,0.523,Okfuskee_Oklahoma
Oklahoma,OK,Oklahoma,40109,Democrat,"Hillary Clinton",34255,0.501,Oklahoma_Oklahoma
Oklahoma,OK,Okmulgee,40111,Democrat,"Bernie Sanders",1882,0.461,Okmulgee_Oklahoma
Oklahoma,OK,Osage,40113,Democrat,"Hillary Clinton",2390,0.475,Osage_Oklahoma
Oklahoma,OK,Pawnee,40117,Democrat,"Bernie Sanders",762,0.511,Pawnee_Oklahoma
Oklahoma,OK,Payne,40119,Democrat,"Bernie Sanders",3829,0.567,Payne_Oklahoma
Oklahoma,OK,Pittsburg,40121,Democrat,"Bernie Sanders",3026,0.558,Pittsburg_Oklahoma
Oklahoma,OK,Pontotoc,40123,Democrat,"Bernie Sanders",2392,0.598,Pontotoc_Oklahoma
Oklahoma,OK,Pottawatomie,40125,Democrat,"Bernie Sanders",3400,0.555,Pottawatomie_Oklahoma
Oklahoma,OK,Pushmataha,40127,Democrat,"Bernie Sanders",667,0.561,Pushmataha_Oklahoma
Oklahoma,OK,"Roger Mills",40129,Democrat,"Bernie Sanders",268,0.58,"Roger Mills_Oklahoma"
